title:01,recorded:12.04.19 10:33.00,sampling:128,subject:06,labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL,chan:40,units:emotiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,4271.692383,4296.307617,4288.615234,4271.692383,4295.281738,4296.307617,4266.05127,4280.922852,4273.230469,4269.641113,4273.230469,4259.897461,4284.512695,4273.743652,472,2045,2049,0,0,0,1189,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,4265.230469,4288.820313,4283.179199,4264.717773,4287.281738,4287.794922,4259.07666,4273.436035,4265.230469,4257.538574,4265.230469,4251.897461,4281.641113,4264.205078,298,2046,2046,0,0,0,1189,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,4148.205078,4170.256348,4167.179199,4156.410156,4170.769043,4172.820313,4146.153809,4157.436035,4144.615234,4141.538574,4144.102539,4129.743652,4164.615234,4145.12793,560,2045,2046,0,0,0,1189,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,4242.871582,4259.281738,4255.179199,4246.461426,4258.769043,4259.794922,4233.12793,4247.487305,4238.769043,4237.230469,4235.692383,4228,4250.563965,4239.281738,933,2045,2047,0,0,0,1189,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,4156.358887,4174.307617,4170.205078,4158.410156,4175.333008,4173.281738,4143.025391,4164.05127,4158.410156,4153.794922,4154.820313,4136.358887,4160.974121,4152.769043,472,2047,2046,0,0,0,1189,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,4105.256348,4126.281738,4123.717773,4115,4127.820313,4127.307617,4093.974121,4117.05127,4109.358887,4106.794922,4111.922852,4090.384277,4118.589844,4109.358887,298,2047,2047,0,0,0,1189,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,4159,4188.743652,4177.461426,4182.07666,4187.717773,4190.794922,4162.07666,4174.897461,4161.05127,4160.538574,4163.102539,4151.307617,4180.025391,4165.666504,560,2048,2048,0,0,0,1189,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,4122.436035,4157.307617,4145,4149.615234,4159.358887,4157.820313,4130.641113,4134.743652,4118.333008,4117.307617,4118.333008,4109.102539,4139.358887,4119.871582,933,2048,2048,0,0,0,1189,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,4282.153809,4306.256348,4305.743652,4300.615234,4310.358887,4307.794922,4278.563965,4286.256348,4274.461426,4271.384277,4273.436035,4264.717773,4295.487305,4276.512695,472,2048,2047,0,0,0,1189,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,4048.102539,4070.666504,4070.666504,4069.12793,4064,4075.794922,4053.230469,4056.820313,4042.974121,4039.384277,4039.897461,4024,4063.487305,4043.487305,298,2047,2047,0,0,0,1189,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,4219.205078,4244.846191,4239.205078,4239.717773,4228.94873,4247.410156,4231,4229.461426,4218.179199,4216.641113,4219.205078,4201.769043,4233.563965,4218.179199,560,2045,2047,0,0,0,1189,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,3987.281738,4014.461426,4007.794922,4004.205078,4005.230469,4011.897461,3997.538574,3998.05127,3988.820313,3988.820313,3990.358887,3974.974121,3999.07666,3987.281738,933,2044,2045,0,0,0,1189,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,4064.256348,4091.94873,4084.256348,4086.820313,4088.358887,4089.897461,4075.025391,4075.538574,4065.281738,4061.692383,4063.743652,4045.794922,4074,4060.153809,472,2043,2047,0,0,0,1189,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,4119.333008,4144.461426,4135.230469,4141.384277,4136.256348,4143.436035,4124.461426,4127.538574,4121.384277,4117.281738,4122.922852,4104.461426,4131.641113,4118.307617,298,2041,2047,0,0,0,1189,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,4116.07666,4145.307617,4135.563965,4134.025391,4138.641113,4145.820313,4127.871582,4125.307617,4112.487305,4111.974121,4113,4096.589844,4131.974121,4113,560,2042,2047,0,0,0,1189,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,4065.025391,4092.717773,4085.538574,4077.846191,4093.230469,4094.769043,4076.820313,4071.692383,4051.692383,4051.692383,4051.692383,4044,4077.333008,4055.281738,933,2040,2046,0,0,0,1189,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,4158.692383,4182.281738,4172.538574,4174.07666,4180.743652,4183.307617,4163.307617,4165.358887,4149.974121,4147.922852,4150.487305,4140.743652,4170.487305,4151,472,2041,2044,0,0,0,1189,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,4116.12793,4141.256348,4131,4140.230469,4135.615234,4140.743652,4124.846191,4122.794922,4111,4108.436035,4109.974121,4092.538574,4128.436035,4108.94873,298,2041,2043,0,0,0,1189,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,4096.07666,4119.153809,4115.563965,4117.615234,4112.487305,4118.12793,4104.794922,4099.153809,4085.307617,4081.717773,4084.794922,4075.05127,4107.871582,4084.794922,560,2041,2042,0,0,0,1189,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,4290,4316.153809,4309.487305,4313.07666,4311.025391,4316.153809,4299.743652,4296.153809,4276.153809,4273.589844,4274.102539,4264.871582,4302.307617,4273.07666,933,2043,2042,0,0,0,1189,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,4137.666504,4162.281738,4152.538574,4164.333008,4154.07666,4159.717773,4145.358887,4142.794922,4126.897461,4124.846191,4125.871582,4113.563965,4147.922852,4121.769043,472,2045,2041,0,0,0,1189,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,4239.820313,4257.256348,4250.589844,4259.307617,4240.333008,4252.12793,4241.358887,4238.281738,4227.512695,4222.897461,4226.487305,4216.743652,4244.436035,4223.922852,298,2046,2041,0,0,0,1189,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4142.589844,4164.641113,4157.461426,4160.538574,4145.666504,4164.12793,4150.281738,4141.05127,4113.871582,4113.358887,4112.333008,4107.717773,4145.666504,4117.461426,560,2047,2041,0,0,0,1189,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,4062.615234,4084.153809,4076.974121,4080.563965,4069.281738,4083.641113,4070.307617,4055.94873,4022.102539,4024.666504,4022.615234,4029.794922,4066.717773,4033.384277,933,2047,2040,0,0,0,1189,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,4086.743652,4106.743652,4097.512695,4104.179199,4097.512695,4102.641113,4092.384277,4080.07666,4051.871582,4052.897461,4050.846191,4053.410156,4088.281738,4058.538574,472,2049,2040,0,0,0,1189,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,4098.358887,4115.794922,4109.12793,4109.641113,4112.717773,4113.230469,4100.922852,4093.230469,4068.102539,4066.563965,4069.12793,4064.512695,4095.794922,4071.179199,298,2049,2041,0,0,0,1189,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,4235.358887,4248.179199,4244.07666,4239.461426,4245.102539,4250.230469,4236.384277,4224.589844,4195.358887,4195.358887,4195.871582,4202.025391,4233.307617,4202.538574,560,2050,2043,0,0,0,1189,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,4079.743652,4098.205078,4090.512695,4092.05127,4093.07666,4098.717773,4087.436035,4067.94873,4033.07666,4033.07666,4027.94873,4037.179199,4076.666504,4039.230469,933,2050,2041,0,0,0,1189,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,4163.436035,4181.384277,4173.179199,4173.692383,4174.205078,4174.205078,4163.436035,4154.205078,4122.922852,4121.897461,4123.436035,4126,4160.358887,4126.512695,472,2049,2041,0,0,0,1189,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,4185.358887,4198.179199,4192.538574,4190.487305,4194.589844,4193.05127,4183.307617,4180.743652,4150.487305,4149.974121,4152.025391,4150.487305,4185.871582,4149.974121,298,2046,2039,0,0,0,1189,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,4191.743652,4202,4200.461426,4197.897461,4203.025391,4200.974121,4195.333008,4187.12793,4156.358887,4154.820313,4153.281738,4157.384277,4191.230469,4155.333008,560,2044,2036,0,0,0,1189,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,4145.358887,4153.563965,4151.512695,4150.487305,4152.025391,4151.512695,4146.897461,4134.07666,4105.358887,4104.333008,4105.358887,4111.512695,4140.230469,4111,933,2043,2036,0,0,0,1189,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,4212.743652,4226.589844,4219.410156,4224.025391,4223.512695,4226.589844,4218.384277,4198.384277,4163.512695,4164.538574,4165.563965,4169.666504,4206.07666,4174.794922,472,2042,2036,0,0,0,1189,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,4320.820313,4333.641113,4328.512695,4326.974121,4331.07666,4332.615234,4321.846191,4301.846191,4269.025391,4268,4266.461426,4279.794922,4315.179199,4277.743652,298,2041,2036,0,0,0,1189,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,4145.820313,4158.12793,4154.025391,4146.846191,4155.563965,4154.025391,4145.820313,4129.922852,4101.717773,4099.666504,4099.153809,4105.307617,4142.230469,4105.820313,560,2038,2039,0,0,0,1189,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,4114.717773,4130.102539,4125.487305,4122.410156,4128.05127,4126,4120.358887,4103.94873,4070.102539,4070.615234,4071.641113,4071.12793,4110.615234,4080.358887,933,2036,2039,0,0,0,1189,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,4115.820313,4130.179199,4124.538574,4121.974121,4128.641113,4125.563965,4118.384277,4100.94873,4063.512695,4065.05127,4063,4073.769043,4108.12793,4078.384277,472,2036,2038,0,0,0,1189,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,4176.743652,4196.230469,4184.94873,4184.94873,4191.615234,4190.07666,4181.871582,4162.897461,4127.512695,4125.461426,4124.436035,4129.563965,4170.07666,4136.230469,298,2032,2038,0,0,0,1189,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
